"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"SAP_02","School age population, pre-primary education, both sexes (number)","SLE","Sierra Leone","2010","2010",587783,,
"SAP_1_F","School age population, primary education, female (number)","TUR","Turkey","2010","2010",3211422,,
"SAP_02_M","School age population, pre-primary education, male (number)","LUX","Luxembourg","2010","2010",8965,,
"SAP_0","School age population, early childhood education, both sexes (number)","40656","Oceania (excl. Australia/New Zealand)","2010","2010",334900,,
"SAP_1_AGM1_M","School age population, one year before than official primary entry age, male (number)","40650","Oceania","2010","2010",297789,,
"SAP_1_AGM1_F","School age population, one year before than official primary entry age, female (number)","FSM","Micronesia (Federated States of)","2010","2010",1162,,
"SAP_02_M","School age population, pre-primary education, male (number)","40614","Asia (Western)","2010","2010",6779924,,
"SAP_1_AGM1","School age population, one year before than official primary entry age, both sexes (number)","EGY","Egypt","2010","2010",1766328,,
"SAP_0_M","School age population, early childhood education, male (number)","SOM","Somalia","2010","2010",617877,,
"SAP_0","School age population, early childhood education, both sexes (number)","BOL","Bolivia (Plurinational State of)","2010","2010",474900,,
"SAP_1_AGM1","School age population, one year before than official primary entry age, both sexes (number)","NPL","Nepal","2010","2010",631853,,
"SAP_1_AGM1_M","School age population, one year before than official primary entry age, male (number)","TLS","Timor-Leste","2010","2010",16834,,
"SAP_1_AGM1_F","School age population, one year before than official primary entry age, female (number)","UKR","Ukraine","2010","2010",191001,,
"SAP_1_GLAST_F","School age population, last grade of primary education, female (number)","ALB","Albania","2010","2010",25542,,
"SAP_02","School age population, pre-primary education, both sexes (number)","BWA","Botswana","2010","2010",146904,,
"SAP_1_F","School age population, primary education, female (number)","HRV","Croatia","2010","2010",88611,,
"SAP_02_M","School age population, pre-primary education, male (number)","ROU","Romania","2010","2010",425619,,
"SAP_02","School age population, pre-primary education, both sexes (number)","LVA","Latvia","2010","2010",82740,"+","National Estimation"
"SAP_0","School age population, early childhood education, both sexes (number)","KIR","Kiribati","2010","2010",6963,,
"SAP_1_GLAST_F","School age population, last grade of primary education, female (number)","40044","Low income countries","2010","2010",6612988,,
"SAP_02_F","School age population, pre-primary education, female (number)","MLT","Malta","2010","2010",3648,,
"SAP_02_M","School age population, pre-primary education, male (number)","40515","East Asia and the Pacific","2010","2010",41538170,,
"SAP_02","School age population, pre-primary education, both sexes (number)","CUB","Cuba","2010","2010",379057,,
"SAP_01","School age population, early childhood educational development programmes, both sexes (number)","40550","Small Island Developing States","2010","2010",509504,,
"SAP_0","School age population, early childhood education, both sexes (number)","CIV","Côte d'Ivoire","2010","2010",1888849,,
"SAP_02_M","School age population, pre-primary education, male (number)","SUR","Suriname","2010","2010",10892,,
"SAP_1_AGM1","School age population, one year before than official primary entry age, both sexes (number)","MDG","Madagascar","2010","2010",627968,,
"SAP_01","School age population, early childhood educational development programmes, both sexes (number)","VGB","British Virgin Islands","2010","2010",1035,,
"SAP_0_M","School age population, early childhood education, male (number)","NRU","Nauru","2010","2010",362,,
"SAP_1_AGM1","School age population, one year before than official primary entry age, both sexes (number)","SYR","Syrian Arab Republic","2010","2010",535505,,
"SAP_01_F","School age population, early childhood educational development programmes, female (number)","BHR","Bahrain","2010","2010",17751,,
"SAP_1_AGM1","School age population, one year before than official primary entry age, both sexes (number)","AIA","Anguilla","2010","2010",202,,
"SAP_0","School age population, early childhood education, both sexes (number)","GIB","Gibraltar","2010","2010",473,,
"SAP_1_AGM1_F","School age population, one year before than official primary entry age, female (number)","GHA","Ghana","2010","2010",321142,,
"SAP_1_AGM1_F","School age population, one year before than official primary entry age, female (number)","MAC","China, Macao Special Administrative Region","2010","2010",1735,,
"SAP_1_AGM1","School age population, one year before than official primary entry age, both sexes (number)","ZAF","South Africa","2010","2010",987529,,
"SAP_01_M","School age population, early childhood educational development programmes, male (number)","GIN","Guinea","2010","2010",344486,,
"SAP_02","School age population, pre-primary education, both sexes (number)","PLW","Palau","2010","2010",812,,
"SAP_1_AGM1_F","School age population, one year before than official primary entry age, female (number)","PAN","Panama","2010","2010",34821,,
"SAP_01","School age population, early childhood educational development programmes, both sexes (number)","PRK","Democratic People's Republic of Korea","2010","2010",729577,,
"SAP_01_F","School age population, early childhood educational development programmes, female (number)","KNA","Saint Kitts and Nevis","2010","2010",714,,
"SAP_1_AGM1_F","School age population, one year before than official primary entry age, female (number)","KEN","Kenya","2010","2010",632380,,
"SAP_1_AGM1_M","School age population, one year before than official primary entry age, male (number)","LCA","Saint Lucia","2010","2010",1205,,
"SAP_1_F","School age population, primary education, female (number)","40030","Middle income countries","2010","2010",247468788,,
"SAP_1_AGM1","School age population, one year before than official primary entry age, both sexes (number)","BFA","Burkina Faso","2010","2010",495425,,
"SAP_01_F","School age population, early childhood educational development programmes, female (number)","STP","Sao Tome and Principe","2010","2010",5836,,
"SAP_1_AGM1","School age population, one year before than official primary entry age, both sexes (number)","GNB","Guinea-Bissau","2010","2010",43085,,
"SAP_01_M","School age population, early childhood educational development programmes, male (number)","MMR","Myanmar","2010","2010",1491872,,
"SAP_0","School age population, early childhood education, both sexes (number)","CZE","Czechia","2010","2010",309592,,
"SAP_1_GLAST_F","School age population, last grade of primary education, female (number)","40651","Oceania (Australia/New Zealand)","2010","2010",161853,,
"SAP_1_F","School age population, primary education, female (number)","FRA","France","2010","2010",1976236,"+","National Estimation"
"SAP_02_M","School age population, pre-primary education, male (number)","40540","Sub-Saharan Africa","2010","2010",30513903,,
"SAP_1_AGM1","School age population, one year before than official primary entry age, both sexes (number)","VEN","Venezuela (Bolivarian Republic of)","2010","2010",573348,,
"SAP_01","School age population, early childhood educational development programmes, both sexes (number)","SVN","Slovenia","2010","2010",41127,,
"SAP_0_M","School age population, early childhood education, male (number)","SLV","El Salvador","2010","2010",435023,,
"SAP_0","School age population, early childhood education, both sexes (number)","DZA","Algeria","2010","2010",595925,,
"SAP_1_AGM1","School age population, one year before than official primary entry age, both sexes (number)","PRI","Puerto Rico","2010","2010",48231,,
"SAP_0","School age population, early childhood education, both sexes (number)","LCA","Saint Lucia","2010","2010",9157,,
"SAP_1_AGM1_F","School age population, one year before than official primary entry age, female (number)","STP","Sao Tome and Principe","2010","2010",2776,,
"SAP_1_AGM1","School age population, one year before than official primary entry age, both sexes (number)","LVA","Latvia","2010","2010",20115,"+","National Estimation"
